Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-01-02 19:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,501.21,620.08,3.34,1.54,eia.gov,false,
2023-01-02 20:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,502.72,622.11,2.73,1.16,eia.gov,false,
2023-01-02 21:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,503.08,622.72,2.42,0.6,eia.gov,false,
2023-01-02 22:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,503.26,623.13,2.14,0.08,eia.gov,false,
2023-01-02 23:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,500.99,620.68,2.26,0.04,eia.gov,false,
2023-01-03 00:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,503.09,622.94,2.15,0.04,eia.gov,false,
2023-01-03 01:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,507.12,627.25,1.98,0.03,eia.gov,false,
2023-01-03 02:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,510.31,630.51,2.08,0.02,eia.gov,false,
2023-01-03 03:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,508.66,628.85,1.98,0.01,eia.gov,false,
2023-01-03 04:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,505.86,625.81,2.05,0.02,eia.gov,false,
2023-01-03 05:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,493.5,612.37,2.61,0.02,eia.gov,false,
2023-01-03 06:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,487.72,605.7,3.32,0.0,eia.gov,false,
2023-01-03 07:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,487.37,605.15,3.53,0.0,eia.gov,false,
2023-01-03 08:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,489.43,607.63,3.13,0.0,eia.gov,false,
2023-01-03 09:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,489.25,607.47,3.11,0.0,eia.gov,false,
2023-01-03 10:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,490.65,609.24,2.75,0.01,eia.gov,false,
2023-01-03 11:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,489.33,608.35,2.14,0.04,eia.gov,false,
2023-01-03 12:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,487.54,606.63,1.97,0.11,eia.gov,false,
2023-01-03 13:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,479.45,597.03,3.46,1.0,eia.gov,false,
2023-01-03 14:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,465.22,580.25,5.93,2.88,eia.gov,false,
2023-01-03 15:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,461.31,575.3,7.11,3.28,eia.gov,false,
2023-01-03 16:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,462.51,576.09,7.79,3.29,eia.gov,false,
2023-01-03 17:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,464.41,578.25,7.65,3.2,eia.gov,false,
2023-01-03 18:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,483.15,599.19,5.98,2.29,eia.gov,false,
2023-01-03 19:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,486.86,603.5,5.41,1.91,eia.gov,false,
2023-01-03 20:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,487.21,604.05,5.18,1.6,eia.gov,false,
2023-01-03 21:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,487.16,604.28,4.8,0.89,eia.gov,false,
2023-01-03 22:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,486.88,604.24,4.42,0.18,eia.gov,false,
2023-01-03 23:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,487.07,604.65,4.15,0.12,eia.gov,false,
2023-01-04 00:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,491.43,609.53,3.75,0.1,eia.gov,false,
2023-01-04 01:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,495.92,614.35,3.52,0.06,eia.gov,false,
2023-01-04 02:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,503.4,622.61,2.92,0.03,eia.gov,false,
2023-01-04 03:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,505.77,625.19,2.78,0.01,eia.gov,false,
2023-01-04 04:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,499.78,618.61,3.14,0.0,eia.gov,false,
2023-01-04 05:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,490.55,608.15,4.04,0.01,eia.gov,false,
2023-01-04 06:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,484.84,601.66,4.59,0.01,eia.gov,false,
2023-01-04 07:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,486.36,603.64,4.09,0.01,eia.gov,false,
2023-01-04 08:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,486.61,603.85,4.15,0.01,eia.gov,false,
2023-01-04 09:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,488.41,605.91,3.93,0.01,eia.gov,false,
2023-01-04 10:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,490.29,608.08,3.71,0.02,eia.gov,false,
2023-01-04 11:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,497.56,616.18,3.15,0.05,eia.gov,false,
2023-01-04 12:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,503.35,622.56,2.83,0.1,eia.gov,false,
2023-01-04 13:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,506.81,626.58,2.39,0.46,eia.gov,false,
2023-01-04 14:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,504.86,624.3,2.76,0.91,eia.gov,false,
2023-01-04 15:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,506.21,625.54,3.03,1.09,eia.gov,false,
2023-01-04 16:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,503.31,622.35,3.23,1.25,eia.gov,false,
2023-01-04 17:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,498.3,616.82,3.64,1.49,eia.gov,false,
2023-01-04 18:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,492.38,610.09,4.32,1.74,eia.gov,false,
2023-01-04 19:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,490.47,608.01,4.38,1.75,eia.gov,false,
2023-01-04 20:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,460.49,576.2,4.81,1.74,eia.gov,false,
2023-01-04 21:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,449.92,566.1,3.63,0.6,eia.gov,false,
2023-01-04 22:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,449.67,565.92,3.51,0.18,eia.gov,false,
2023-01-04 23:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,453.46,569.3,4.35,0.16,eia.gov,false,
2023-01-05 00:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,464.1,580.68,4.03,0.1,eia.gov,false,
2023-01-05 01:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,474.08,591.27,3.81,0.07,eia.gov,false,
2023-01-05 02:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,494.85,613.45,3.24,0.03,eia.gov,false,
2023-01-05 03:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,499.02,617.75,3.28,0.03,eia.gov,false,
2023-01-05 04:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,494.84,613.1,3.61,0.02,eia.gov,false,
2023-01-05 05:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,486.1,603.32,4.36,0.01,eia.gov,false,
2023-01-05 06:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,479.7,595.94,5.12,0.0,eia.gov,false,
2023-01-05 07:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,473.95,589.27,5.86,0.0,eia.gov,false,
2023-01-05 08:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,471.76,586.76,6.1,0.0,eia.gov,false,
2023-01-05 09:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,469.89,584.59,6.34,0.0,eia.gov,false,
2023-01-05 10:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,479.46,595.6,5.17,0.0,eia.gov,false,
2023-01-05 11:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,490.67,608.2,4.18,0.0,eia.gov,false,
2023-01-05 12:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,493.78,611.57,4.1,0.06,eia.gov,false,
2023-01-05 13:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,496.18,614.28,3.93,0.61,eia.gov,false,
2023-01-05 14:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,502.08,620.99,3.3,1.04,eia.gov,false,
2023-01-05 15:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,502.4,621.2,3.5,1.43,eia.gov,false,
2023-01-05 16:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,502.47,621.29,3.5,1.46,eia.gov,false,
