Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-01-04 02:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,816.74,918.56,0.13,0.0,eia.gov,false,
2023-01-04 03:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,783.51,887.72,0.02,0.0,eia.gov,false,
2023-01-04 04:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,784.97,889.31,0.07,0.01,eia.gov,false,
2023-01-04 05:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,790.95,895.01,0.08,0.01,eia.gov,false,
2023-01-04 06:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,795.91,899.76,0.09,0.01,eia.gov,false,
2023-01-04 07:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,798.19,901.89,0.07,0.01,eia.gov,false,
2023-01-04 08:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,807.44,910.81,0.08,0.01,eia.gov,false,
2023-01-04 09:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,796.17,899.97,0.07,0.01,eia.gov,false,
2023-01-04 10:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,786.44,890.64,0.06,0.01,eia.gov,false,
2023-01-04 11:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,782.96,887.35,0.06,0.01,eia.gov,false,
2023-01-04 12:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,782.53,886.78,0.05,0.03,eia.gov,false,
2023-01-04 13:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,791.17,894.96,0.0,0.0,eia.gov,false,
2023-01-04 14:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,824.56,926.85,0.14,0.14,eia.gov,false,
2023-01-04 15:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,787.25,890.3,0.24,0.17,eia.gov,false,
2023-01-04 16:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,751.33,855.42,0.29,0.19,eia.gov,false,
2023-01-04 17:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,744.63,848.49,0.34,0.2,eia.gov,false,
2023-01-04 18:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,757.29,859.66,0.44,0.24,eia.gov,false,
2023-01-04 19:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,775.37,876.64,0.48,0.25,eia.gov,false,
2023-01-04 20:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,764.99,867.06,0.39,0.19,eia.gov,false,
2023-01-04 21:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,750.19,852.18,0.26,0.04,eia.gov,false,
2023-01-04 22:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,750.57,852.86,0.2,0.01,eia.gov,false,
2023-01-04 23:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,744.52,846.63,0.22,0.01,eia.gov,false,
2023-01-05 00:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,771.36,873.29,0.18,0.0,eia.gov,false,
2023-01-05 01:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,788.7,890.43,0.17,0.0,eia.gov,false,
2023-01-05 02:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,795.22,898.01,0.07,0.0,eia.gov,false,
2023-01-05 03:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,806.72,909.86,0.04,0.01,eia.gov,false,
2023-01-05 04:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,768.74,873.53,0.07,0.01,eia.gov,false,
2023-01-05 05:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,793.47,897.29,0.06,0.01,eia.gov,false,
2023-01-05 06:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,777.86,882.31,0.07,0.01,eia.gov,false,
2023-01-05 07:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,771.6,876.26,0.08,0.01,eia.gov,false,
2023-01-05 08:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,774.83,879.35,0.07,0.01,eia.gov,false,
2023-01-05 09:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,783.6,887.75,0.09,0.01,eia.gov,false,
2023-01-05 10:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,783.12,887.3,0.09,0.01,eia.gov,false,
2023-01-05 11:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,762.32,867.35,0.08,0.01,eia.gov,false,
2023-01-05 12:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,787.76,891.71,0.02,0.01,eia.gov,false,
2023-01-05 13:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,784.99,888.75,0.34,0.32,eia.gov,false,
2023-01-05 14:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,781.0,884.45,0.51,0.49,eia.gov,false,
2023-01-05 15:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,769.18,872.15,0.68,0.58,eia.gov,false,
2023-01-05 16:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,772.52,874.96,0.84,0.72,eia.gov,false,
2023-01-05 17:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,799.72,901.14,0.4,0.26,eia.gov,false,
2023-01-05 18:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,779.53,881.46,0.51,0.34,eia.gov,false,
2023-01-05 19:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,778.01,879.95,0.66,0.5,eia.gov,false,
